Name,Vorname,Partei,ListeNr,svy_q2,svy_q3,svy_q4,Patriotismus,Zuwanderung,Umwelt,Energie,Wirtschaft,Sozialwerke,Familie,Gesundheit,Gleichstellung,Landwirtschaft,Verkehr,Bildung,Schwerpunkt
Galati,Maurizio,FDP,03e,"Es gibt insbesondere im Arbeitsalltag viele Schnittstellen mit der Politik oder der Verwaltung. Speziell vom Standpunkt eines Informatikers aus gibt es einige Themen, die verbessert werden könnten. Ich möchte die Sicht eines Unternehmers und Bürgers stärker einbringen und den Staatsapparat optimieren","Die Kluft zwischen Arm und Reich. Das Spannungsfeld der Immigration, neue Infrastrukturen versus Fachkräftemangel. Natürlich auch die Versorgungssicherheit und Energieproblematik. Durch mein Know-how in IT und einem Startup für S-Energie, PVA kann ich sicherlich in diesen Themen Inputs liefern","Stärkung des Wirtschaftsstandorts, sachliche Diskussion von Weiterentwicklung der Region im Spannungsfeld der Welt und anderer Kantonen. Vereinfachung der Verwaltungsprozesse für KMUs. Weniger politische Selbstdarstellung und mehr pragmatische Lösungen.",0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Wirtschaft
Ganz,Michael,GLP,06d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Geier,Roland,FDP,03e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Geissmann,Julia,Mitte,04d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gellert,Bernd,EVP,07d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gerber-Graf,Silvia,EVP,07e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Germann-Tillmann,Philipp,EVP,07h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gestmann,Anja,SP,02c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ghilardi,Enrico Giovanni Paolo Michel,Junge_SVP,01b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Giezendanner,Benjamin,SVP,01a,"In der Politik braucht es Menschen, die sich in der Gemeinschaft und der Gesellschaft engagieren. Menschen, die ihren Teil der Verantwortung übernehmen und an unsere Gesellschaft ein klein wenig von dem zurückgeben, was sie von ihr erhalten haben. Gerne nehme ich diese Aufgabe wahr.","Die Schweiz, als kleines Land, muss auch zukünftig ein Sonderfall bleiben. Ein Sonderfall, welcher mit Eigenschaften der direkten Demokratie, der bewährten immerwährenden Neutralität, sowie der Freiheit und Unabhängigkeit der Bürgerinnen und Bürger, den Unterschied ausmacht.","Als Ständerat sehe ich mich nicht als «historisches Fossil» sondern ich will mit meinem künftigen Einsatz in der kleinen Kammer dem Aargau eine starke Stimme geben. Diese brauchen wir bei Herausforderungen wie der Energieversorgung, der Verkehrsanbindung sowie der überbordenden Regulierungsdichte.",5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Patriotismus
Giger-Rothen,Monique,EVP,07e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Giglio,Alessandro,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Glaab,Richard,SP,02f,"Ich möchte meine Fachkenntnisse und Erfahrungen nutzen, um für gerechte und inklusive Gesundheitssysteme zu kämpfen. Solidarität und Zusammenarbeit sind für mich grundlegend, um das Wohlergehen aller Menschen zu fördern und positive und nachhaltige Veränderungen im Gesundheitswesen herbeifzuführen.","Eine grosse Herausforderung in den nächsten Jahren ist die nachhaltige und bezahlbare Gesundheitsversorgung. Die Politik sollte auf Effizienzsteigerung, Prävention, verbesserten Zugang zu innovativen Behandlungen und verstärkter Zusammenarbeit setzen, um diesem Ziel gerecht zu werden.","Ich strebe nach fairer Ressourcenverteilung, Präventionsmassnahmen und verbessertem Zugang zu medizinischen Dienstleistungen. Zudem werde ich mich für innovative Lösungen und eine enge Kooperation zwischen Bund, Kanton und Gemeinden einsetzen, um die Gesundheit im Aargau nachhaltig zu fördern.",0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,Gesundheit
Glarner,Andreas,SVP,01a,"Als die Schweiz im Jahre 1992 dem EWR beitreten wollte, las in den Vertrag und merkte, dass wir diesen nie unterschreiben dürfen. Weil sich nur die SVP gegen den EWR einsetzte, trat ich dann der SVP bei. Was ich einbringe: Meine Erfahrung als Unternehmer, Familienvater, Gemeindeamman, Nationalrat.","Das Asyl- und Migrationsproblem - es kommen zu viele und die Falschen! Unser Land erlebt einen gigantischen Asylbetrug und macht nichts dagegen. Die Schweiz löst sich auf wie ein Stück Zucker im Wasser. Wir müssen unsere Werte verteidigen, sonst sind wir bald fremd im eigenen Land!","Ich kämpfe für eine lebenswerte, sichere, freie und unabhängige Schweiz! Die Plünderung unserer Sozialwerke muss gestoppt werden. Kriminelle Ausländer gehören ausgeschafft. Die Masseneinwanderung und der gigantische Asylbetrug müssen endlich gestoppt werden. Den Gender- und Woke-Irrsinn abschaffen.",3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Zuwanderung
Glarner,Jeanine,FDP,03a,"Als Gemeindeammann und Grossrätin kenne ich zwei von drei Staatsebenen bestens. Beide Staatsebenen kämpfen mit ungenügenden Bundesgesetzen und deren Umsetzung. Ich stehe ein für Pragmatismus, der leider immer weniger möglich ist. Es muss wieder möglich sein, vor Ort zu entscheiden.","Wir brauchen eine sichere, bezahlbare und umweltschonende Energieversorgung. Denn sie ist die Lebensader für Gesellschaft und Wirtschaft. Ich setze auf einen breiten, möglichst CO2-freien Strommix und damit auch ganz klar auf die Kernenergie. Ohne Kernenergie erreichen wir die Klimaziele 2050 nicht.","Unsere Wirtschaft im Kanton Aargau ist auf eine unterbruchsfreie und bezahlbare Energieversorgung angewiesen, um im internationalen Umfeld bestehen zu können. Den Wettbewerbsvorteil einer bezahlbaren Energieversorgung gilt es mit den entsprechenden Entscheiden in Bern zu sichern.",0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energie
Glur,Christian,SVP,01a,"Der Schweiz so dienen, damit auch unsere Enkel und Urenkel noch stolze Schweizerinnen und Schweizer sein können. Deshalb: Eine vo eus - für eusi Schwiiz.","Versorgungssicherheit der Schweiz steigern und sicherstellen, sei es im Energie-, Lebensmittel oder Arzneimittel-Bereich. Abbau und Vereinfachung der Bürokratie vorantreiben. Die Zuwanderung auf ein vernünftiges Niveau begrenzen, damit unser Land lebenswert bleibt.","Dafür sorgen, dass die Rahmenbedingungen für unseren Kanton gut bleiben oder besser werden. Sei es in Bereichen Verkehr und Energie, vor allem aber für ein starkes Gewerbe und eine produzierende Landwirtschaft.",2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,"Landwirtschaft, Energie, Patriotismus"
Gökçen,Sinem,SP,02a,"Ich arbeitete mich hoch, von der Realschule zum Master in Rechtswissenschaften.Das Jus-Studium sollte der Schlüssel sein, um gegen die Ungerechtigkeiten auf der Welt zu kämpfen.Erfahrungen als Arbeiter-Migrantenkind, alleinerziehende Mutter und RV der Asylsuchenden prägten mich stark.","Das Thema der Kaufkraft und der Migration. Stetig steigende Kosten (Wohn- und Prämienkosten) mit gleichbleibendem Lohn, führt zu Armut. Das Migrationsproblem (Einwanderung,Asyl, Integration,)  kann nicht mit Hetze gelöst werden, es braucht einen konstruktiven Ansatz für ein friedliches Zusammenleben",Neue Integrationsangebote schaffen und bestehende ausbauen für Wertschätzung der Menschen und eine starke Wirtschaft. Gesundheitsversorgung ausbauen. Dafür braucht es Geld.,0.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Zuwanderung
Gosteli,Patrick,SVP,01a,"Ich bin seit 2006 Gemeinderat, seit 2010 Gemeindeammann und seit 2008 Grossrat. Mit meinem politischen Engagement will ich einen Beitrag zum Erhalt und zur Verbesserung der Rahmenbedingungen für unsere Gesellschaft und Wirtschaft leisten, damit unser Wohlstand auch in Zukunft gewährleistet ist.","40'000 Staustunden pro Jahr lähmen den Verkehr auf unseren Strassen. Verspätungen führen zu horrenden Kosten (3 Mrd. jährlich), welche das Gewerbe/der Konsument zu tragen haben. Ich will mich gegen den drohenden Kollaps wehren und mich für einen rollenden Verkehr auf Strasse und Schiene einsetzen.","Dass der Aargau als zentrale Energieproduktions-Region wahrgenommen und die Wichtigkeit der Fluss- und der Kernkraftwerke für eine stabile, unabhängige Stromversorgung sowie erfolgreiche Energiewende anerkannt wird. Dass der Verkehr zwischen Zürich und Bern fliesst und nicht zum Stauraum mutiert.",0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"Verkehr, Energie"
Graber,Roger,Andere,11,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Graf,Michèle,Mitte,04j,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Graf-Bruppacher,Franziska,SP,02d,"Ich bin überzeugt, wenn man unzufrieden ist, so sollte man selbst Lösungen finden, vorschlagen und mit anpacken. Das habe ich in Taten umgesetzt und erlebt, dass ich tatsächlich etwas bewegen und mitgestalten kann. Politik ist etwas für alle, die mitreden wollen und nicht «nur für die da oben&quot;.","Ich würde mich auf Themen konzentrieren, wo ich schon relativ viel Wissen habe. Ich würde mich für Kinder und ihre Rechte einsetzen, Chancengerechtigkeit bei der Ausbildung, zeitgemässe Arbeits- und Lebensbedingungen für Familien. Überfällige Anpassungen bei AHV und Pensionskassen.","Dass der Aargau bei den Schnellzugsverbindungen bzw. -halte und ÖV-Anschlüssen wieder die Wichtigkeit bekommt, die er braucht und verdient.",0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,Familie
Gräub,Beat,Mitte,04j,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Grauwiler,Vera,Mitte,04c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gremlich,Nina,Junge_Gruene,05b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Grepper,Fabian,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Grey,Robin,Andere,11,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gross,Beatus,Mitte,04h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Grundisch,Julien,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Grüning,Horst,GLP,06c,"Der Umweltschutz liegt mir am Herzen; für die Zukunft der jungen Generation muss heute gehandelt werden. In der GLP gehen Umweltschutz, Wirtschaft und Soziales Hand in Hand, deshalb bin ich überzeugt, dass wir gemeinsam auf dem richtigen Weg sind.","Schon jetzt führt die Schweiz jedes Jahr während 6 Monaten Strom ein. Durch den Abbau von Öl- und Gasheizungen und die Zunahme von E-Fahrzeugen wird der Stromverbrauch weiter steigen. Wir müssen Wege finden, die eigene Stromerzeugung massiv zu steigern.","Ich wünsche mir eine starke GLP-Präsenz. Wir kommen aus allen Bevölkerungs- und Altersgruppen und arbeiten teamorientiert. Somit ist gewährleistet, dass die Anliegen aller gut vertreten werden.",0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Umwelt
Grüninger,Marcel,GLP,06d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Grütter,Joel,Junge_EVP,07c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Guerne-Kieferndorf,Benjamin,Juso,02b,"Faschismus ist in Europa im Vormarsch, Neokoloniale Gewalt verschärft sich und die Klimakrise droht, unsere Lebensgrundlagen zu zerstören. Die Mieten steigen, die Löhne aber nicht. Unsere Politik kümmert sich kaum und das muss sich ändern.","Wir brauchen einen radikalen Umbruch in der Wirtschaft und in der Politik, wenn wir die Klimakrise abbremsen wollen. Zahlen sollen es die, die die grösste Verantwortung für die Krise tragen, nämlich das reichste Prozent, und nicht die Mehrheit der Schweizer Bevölkerung.","Wohnraum ist ein Grundbedürfnis, weshalb es absolut pervers ist, davon Profit abzuschöpfen. Kurzfristig müssen effektive Kontrollen auf Mietpreise eingeführt werden und langfristig müssen Immobilienkonzerne enteignet werden.",1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Energie, Umwelt"
Guhl,Bernhard,Mitte,04c,"Als Gründungsmitglied der BDP Kanton Aargau und langjähriger Präsident habe ich viel Herzblut in die Politik gesteckt. Mit der Fusion zur Die Mitte wurde die Partei gestärkt und so möchte ich mich weiterhin für sachliche, konstruktive Politik einsetzen.","Mit der steigenden Lebenserwartung ist die Altersvorsorge das dringendste Problem. Wir können nicht immer älter werden und nichts verändern. Energiemässig müssen wir die Stromproduktion in der Schweiz massiv ausbauen und die Auslandabhängigkeit reduzieren, um die Versorgungssicherheit zu steigern.","Für den Aargau ist im nationalen Parlament die Verkehrspolitik zentral. Wenn es um Bahn- und Nationalstrassenausbauprojekte geht, muss man in der Verkehrskommission sein. In dieser habe ich bereits vier Jahre Erfahrung.",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,Verkehr
Guhl Lawson,Silvia,EVP,07a,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gündel,Roger,Gruene,05c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gut,Philipp,SVP,01a,"Im Zentrum meiner Politik stehen die Bürgerinnen und Bürger, also auch Sie. Wir brauchen Volksvertreter, die die Anliegen und Sorgen der Bevölkerung kennen, ernst nehmen und ihr eine Stimme geben. Ich kämpfe für mehr Freiheit und weniger Bevormundung in einer sicheren und erfolgreichen Schweiz.",- Zuwanderung endlich souverän steuern - Asylmissbrauch verhindern - Energieversorgung sichern - Freiheit und Grundrechte wahren - Eigenständigkeit der Schweiz stärken - Wohlstand erhalten durch optimale Bedingungen für Unternehmen  - Private Haushalte entlasten durch tiefere Steuern/Abgaben,"- Mehr Freiheit und weniger Bevormundung für die Bürgerinnen und Bürger  - Stärkung des Aargaus als Energie, Wissens- und Wirtschaftsstandorts - Ausbau der überlasteten Infrastruktur (weniger Staus!)  - Reduktion der Asyltouristen, Schutz und Sicherheit für die ansässige Bevölkerung",5.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Patriotismus
Gygax,Susanne,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Haag,Henrique,Junge_Gruene,05b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Haefeli,Sophie,Juso,02b,"In so unglaublich vielen Bereichen in der Schweiz steht der Profit über den Menschen. Das Ausbeuten der Arbeitskräfte, der Umwelt, der unbezahlten Arbeiterinnen und Arbeiter. Oft liegt der Fokus auf dem Gewinn statt auf dem Menschlichen. Das möchte ich ändern.",Eine grosse Herausforderung stellt die Klimakrise dar. Die Krise soll radikal und gerecht gelöst werden. Nachhaltige Lebensweisen sollen gefördert und für alle möglich sein - auch für Menschen mit kleinem Einkommen!,"Beschleunigung der Asylverfahren: Lange Wartezeiten in Asylverfahren führen zu Unsicherheit und erschweren die Integration. Ich möchte dafür sorgen, dass Asylverfahren effizient und gerecht abgewickelt werden, wobei die Rechte der Asylsuchenden gewahrt bleiben.",0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zuwanderung
Haeny-Boner,Urs,FDP,03c,"Meine Politisierung erfolgte vor rund 50 Jahren, mehr Freiheit, weniger Staat war die Devise. Wohin ein Staat kommt, wenn er immer mehr regelt, zeigen unsere Nachbarländer. Das kann und darf nicht unser Ziel sein! Darum braucht es mehr orthodox Freisinnige, und keine linken Lieberalen.","Der Zusammenhalt der Generationen muss über ein gerechtes, stabiles und effektives Rentensystem auf der Basis unserer drei Säulen verbessert werden.",Eine Verbesserung der heutigen AHV- und BVG-Lösung.,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,"Sozialwerke, Patriotismus"
Hafner,Isabella,EVP,07e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hagenbuch,Christoph,SVP,01a,"Ich kandidiere, weil mir die Schweiz, ihre Bürger und die Natur am Herzen liegen! Für unsere beiden Kinder wünsche ich mir eine ebenso sichere und lebenswerte Schweiz, wie ich sie bisher erleben durfte. Dafür werde ich mich mit aller Kraft einsetzen. Vielen Dank für Ihre Unterstützung!","Lebenswichtige Güter (z.B. Medikamente, Nahrungsmittel) müssen wieder vermehrt in der Schweiz produziert werden. Durch eine ausgedehnte Lagerhaltung muss die Versorgungssicherheit der Schweiz weiter erhöht werden. Und zwar sofort, nicht erst in der nächsten Krise!","Mehr Versorgungssicherheit dank einer produzierenden Land- und Forstwirtschaft Tiefe Steuern, Abgaben und Gebühren. Mehr Freiheit und weniger Gesetze und Vorschriften, Sicherheit und Lebensqualität für uns, u.a. durch Begrenzung der Zuwanderung.",3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,"Landwirtschaft, Patriotismus"
Hagenbuch,Franz,Mitte,04i,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hagger,Ronald,Mitte,04h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Haldimann,Roland,EDU,8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Haller,Fabio,SP,02f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Haller,Stefan,Mitte,04b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Haller,Rolf,EDU,8,"Mit meiner mehr als 10-jährigen Zugehörigkeit zum Grossen Rat kenne ich den Ratsbetrieb bestens und kann meine Erfahrungen gewinnbringend im Nationalrat  einsetzen. Unser Parlament braucht Menschen, die nicht aus Eigennutz politisieren, sondern sich für eine lebenswerte Schweiz einsetzen.","Unsere Energiepolitik ist nicht auf Vernunft und das Machbare aufgebaut, sondern viel zu idealistisch geprägt. Dieser Weg führt zum Kollaps. Die Schweiz braucht dringend eine sichere und für die Bürger und Bürgerinnen bezahlbare Energieversorgung und echte Lösungen anstelle von Wunschdenken.","Der Kanton Aargau als wichtiger Wirtschaftsstandort und Energieversorger muss gestärkt werden. Eine gute und sichere Verkehrsinfrastruktur von MIV und ÖV ist ebenso wichtig wie eine Landwirtschaft, die gute Rahmenbedingungen zur Erhöhung der Lebensmittelproduktion vorfindet.",0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,Energie
Handschin-Tanner,Carolynn,Mitte,04f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Häseli,Gertrud,Gruene,05c,"Der Einsatz für eine gerechte Gesellschaft und der Schutz der Schwächeren motiviert mich, politisch aktiv zu sein. Mein politisches Erweckungserlebnis war 150 Jahre Wittnauer Männer-Gemeinderat. Das Stimm-und Wahlrecht für Alle braucht es, für eine egalitäre Gesellschaft.","Unser renditeorientiertes Wirtschaftssystem verleibt sich die scheinbar unerschöpflichen Sorge- und Naturressourcen ein, ohne sich an den Kosten zu beteiligen. Das geht zulasten von Sorge-Arbeitenden und beeinträchtigt die Lebensqualität vieler Menschen in allen Lebensphasen.","Ich möchte dazu beitragen, den Selbstversorgungsgrad mit Nahrungsmitteln zu erhöhen. Die Lösung dazu liegt in der massiven Reduktion der Tierhaltung, fairen Produzentenpreisen und im Mehranbau von pflanzlichen Lebensmitteln.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
Hasenfratz,Andi,SP,02f,"Soziale Gerechtigkeit war mir seit meiner Kindheit wichtig. Bei uns zu Hause waren nicht selten ausländische Bauarbeiter zu Besuch, da mein Vater ein wichtigster Kontakt für sie darstellte. In meiner Tätigkeit als Sozialpädagoge lernte ich, mich gezielt für benachteiligte Menschen einzusetzen.",Aus meiner Sicht zeigen sich in unserem Gesundheitswesen bereits heute riesige Probleme. Nebst einem bedrohlichen Fachkräftemangel sind auch die explodierenden KK-Prämien ein gewaltiges Problem für einen grossen Teil der Bevölkerung. Im Gesundheitswesen tummeln sich zu viele Akteure und Proviteure.,Dass sich die Arbeitsbedingungen und die Löhne für das gesamte Gesundheitspersonal markant verbessern und dadurch ein qualitatives Gesundheitswesen erhalten oder sogar gefördert werden kann. Gute Gesundheitspflege für alle!,0.0,1.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,Gesundheit
Hasler,Samuel,Junge_SVP,01b,"Ich möchte etwas verändern und dabei helfen, dass wir auch weiterhin eine lebenswerte Schweiz haben. In der Politik kann man vieles bewirken, wenn man sich aktiv engagiert.",Die Schweiz schlittert aktuell von einer Krise in die nächste. Wir müssen die Asylkrise schnellstmöglich lösen und im Bereich Zuwanderung Massnahmen ergreifen. Auch in Sachen Finanzen stehen wir seit Covid sehr schlecht da. Ein riesen Schuldenberg muss abgearbeitet werden.,"Der Kanton Aargau ist zentral, wenn es um Transport und Energie geht. Wir brauchen dringend den Ausbau der A1 und eine nachhaltige Energiestrategie. Wir dürfen uns von Zürich, Bern und Basel nicht abhängen lassen.",0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Energie, Zuwanderung"
